"","haplogroup","chr","p_val"
"1620",219,"chromosome_2",0.2477
"1621",219,"chromosome_2",0.2477
"1622",219,"chromosome_2",0.2477
"1623",219,"chromosome_2",0.2477
"1624",219,"chromosome_2",0.2477
"1625",219,"chromosome_2",0.2477
"1626",219,"chromosome_2",0.2477
"1627",219,"chromosome_2",0.2477
"1628",219,"chromosome_2",0.2477
"1629",220,"chromosome_2",1
"1630",220,"chromosome_2",1
"1631",220,"chromosome_2",1
"1632",220,"chromosome_2",1
"1633",220,"chromosome_2",1
"1634",220,"chromosome_2",1
"1635",220,"chromosome_2",1
"1636",221,"chromosome_2",1
"1637",221,"chromosome_2",1
"1638",221,"chromosome_2",1
"1639",221,"chromosome_2",1
"1640",221,"chromosome_2",1
"1641",221,"chromosome_2",1
"1642",221,"chromosome_2",1
"1643",221,"chromosome_2",1
"1644",221,"chromosome_2",1
"1645",221,"chromosome_2",1
"1646",221,"chromosome_2",1
"1647",221,"chromosome_2",1
"1648",221,"chromosome_2",1
"1649",221,"chromosome_2",1
"1650",221,"chromosome_2",1
"1651",222,"chromosome_2",1
"1652",223,"chromosome_2",0.32705
"1653",223,"chromosome_2",0.32705
"1654",223,"chromosome_2",0.32705
"1655",223,"chromosome_2",0.32705
"1656",223,"chromosome_2",0.32705
"1657",223,"chromosome_2",0.32705
"1658",223,"chromosome_2",0.32705
"1659",223,"chromosome_2",0.32705
"1660",223,"chromosome_2",0.32705
"1661",223,"chromosome_2",0.32705
"1662",223,"chromosome_2",0.32705
"1663",223,"chromosome_2",0.32705
"1664",223,"chromosome_2",0.32705
"1665",223,"chromosome_2",0.32705
"1666",223,"chromosome_2",0.32705
"1667",224,"chromosome_2",1
"1668",224,"chromosome_2",1
"1669",225,"chromosome_2",1
"1670",225,"chromosome_2",1
"1671",225,"chromosome_2",1
"1672",225,"chromosome_2",1
"1673",225,"chromosome_2",1
"1674",225,"chromosome_2",1
"1675",225,"chromosome_2",1
"1676",226,"chromosome_2",0.3535
"1677",227,"chromosome_2",1
"1678",227,"chromosome_2",1
"1679",228,"chromosome_2",1
"1680",228,"chromosome_2",1
"1681",229,"chromosome_2",1
"1682",230,"chromosome_2",1
"1683",231,"chromosome_2",1
"1684",231,"chromosome_2",1
"1685",231,"chromosome_2",1
"1686",231,"chromosome_2",1
"1687",232,"chromosome_2",1
"1688",232,"chromosome_2",1
"1689",232,"chromosome_2",1
"1690",232,"chromosome_2",1
"1691",232,"chromosome_2",1
"1692",233,"chromosome_2",1
"1693",233,"chromosome_2",1
"1694",233,"chromosome_2",1
"1695",233,"chromosome_2",1
"1696",233,"chromosome_2",1
"1697",233,"chromosome_2",1
"1698",233,"chromosome_2",1
"1699",233,"chromosome_2",1
"1700",233,"chromosome_2",1
"1701",233,"chromosome_2",1
"1702",233,"chromosome_2",1
"1703",233,"chromosome_2",1
"1704",233,"chromosome_2",1
"1705",233,"chromosome_2",1
"1706",234,"chromosome_2",0.50925
"1707",234,"chromosome_2",0.50925
"1708",234,"chromosome_2",0.50925
"1709",234,"chromosome_2",0.50925
"1710",235,"chromosome_2",1
"1711",236,"chromosome_2",1
"1712",237,"chromosome_2",1
"1713",237,"chromosome_2",1
"1714",237,"chromosome_2",1
"1715",237,"chromosome_2",1
"1716",237,"chromosome_2",1
"1717",238,"chromosome_2",1
"1718",239,"chromosome_2",1
"1719",239,"chromosome_2",1
"1720",240,"chromosome_2",1
"1721",241,"chromosome_2",0.4113
"1722",242,"chromosome_2",1
"1723",242,"chromosome_2",1
"1724",242,"chromosome_2",1
"1725",242,"chromosome_2",1
"1726",242,"chromosome_2",1
"1727",242,"chromosome_2",1
"1728",242,"chromosome_2",1
"1729",242,"chromosome_2",1
"1730",242,"chromosome_2",1
"1731",242,"chromosome_2",1
"1732",242,"chromosome_2",1
"1733",243,"chromosome_2",1
"1734",243,"chromosome_2",1
"1735",243,"chromosome_2",1
"1736",243,"chromosome_2",1
"1737",243,"chromosome_2",1
"1738",243,"chromosome_2",1
"1739",243,"chromosome_2",1
"1740",243,"chromosome_2",1
"1741",244,"chromosome_2",1
"1742",245,"chromosome_2",1
"1743",246,"chromosome_2",0.22515
"1744",247,"chromosome_2",1
"1745",247,"chromosome_2",1
"1746",247,"chromosome_2",1
"1747",248,"chromosome_2",0.37915
"1748",249,"chromosome_2",0.38015
"1749",250,"chromosome_2",0.3363
"1750",250,"chromosome_2",0.3363
"1751",251,"chromosome_2",0.45735
"1752",252,"chromosome_2",0.2674
"1753",252,"chromosome_2",0.2674
"1754",252,"chromosome_2",0.2674
"1755",252,"chromosome_2",0.2674
"1756",253,"chromosome_2",0.25035
"1757",253,"chromosome_2",0.25035
"1758",253,"chromosome_2",0.25035
"1759",253,"chromosome_2",0.25035
"1760",254,"chromosome_2",0.2088
"1761",253,"chromosome_2",0.25035
"1762",253,"chromosome_2",0.25035
"1763",253,"chromosome_2",0.25035
"1764",255,"chromosome_2",0.40535
"1765",255,"chromosome_2",0.40535
"1766",255,"chromosome_2",0.40535
"1767",255,"chromosome_2",0.40535
"1768",255,"chromosome_2",0.40535
"1769",256,"chromosome_2",0.2527
"1770",256,"chromosome_2",0.2527
"1771",256,"chromosome_2",0.2527
"1772",256,"chromosome_2",0.2527
"1773",256,"chromosome_2",0.2527
"1774",256,"chromosome_2",0.2527
"1775",256,"chromosome_2",0.2527
"1776",256,"chromosome_2",0.2527
"1777",256,"chromosome_2",0.2527
"1778",256,"chromosome_2",0.2527
"1779",257,"chromosome_2",0.20465
"1780",257,"chromosome_2",0.20465
"1781",257,"chromosome_2",0.20465
"1782",257,"chromosome_2",0.20465
"1783",258,"chromosome_2",0.1718
"1784",258,"chromosome_2",0.1718
"1785",258,"chromosome_2",0.1718
"1786",258,"chromosome_2",0.1718
"1787",258,"chromosome_2",0.1718
"1788",258,"chromosome_2",0.1718
"1789",258,"chromosome_2",0.1718
"1790",258,"chromosome_2",0.1718
"1791",258,"chromosome_2",0.1718
"1792",258,"chromosome_2",0.1718
"1793",258,"chromosome_2",0.1718
"1794",258,"chromosome_2",0.1718
"1795",259,"chromosome_2",0.2051
"1796",259,"chromosome_2",0.2051
"1797",259,"chromosome_2",0.2051
"1798",259,"chromosome_2",0.2051
"1799",258,"chromosome_2",0.1718
"1800",258,"chromosome_2",0.1718
"1801",260,"chromosome_2",1
"1802",261,"chromosome_2",1
"1803",262,"chromosome_2",0.12325
"1804",263,"chromosome_2",0.13635
"1805",264,"chromosome_2",0.1999
"1806",265,"chromosome_2",0.1445
"1807",266,"chromosome_2",0.09305
"1808",266,"chromosome_2",0.09305
"1809",266,"chromosome_2",0.09305
"1810",266,"chromosome_2",0.09305
"1811",267,"chromosome_2",0.13
"1812",267,"chromosome_2",0.13
"1813",267,"chromosome_2",0.13
"1814",268,"chromosome_2",0.07835
"1815",269,"chromosome_2",0.0988
"1816",269,"chromosome_2",0.0988
"1817",269,"chromosome_2",0.0988
"1818",269,"chromosome_2",0.0988
"1819",269,"chromosome_2",0.0988
"1820",269,"chromosome_2",0.0988
"1821",269,"chromosome_2",0.0988
"1822",270,"chromosome_2",0.15735
"1823",271,"chromosome_2",0.0458
"1824",271,"chromosome_2",0.0458
"1825",271,"chromosome_2",0.0458
"1826",271,"chromosome_2",0.0458
"1827",271,"chromosome_2",0.0458
"1828",271,"chromosome_2",0.0458
"1829",271,"chromosome_2",0.0458
"1830",271,"chromosome_2",0.0458
"1831",271,"chromosome_2",0.0458
"1832",271,"chromosome_2",0.0458
"1833",271,"chromosome_2",0.0458
"1834",271,"chromosome_2",0.0458
"1835",271,"chromosome_2",0.0458
"1836",271,"chromosome_2",0.0458
"1837",271,"chromosome_2",0.0458
"1838",271,"chromosome_2",0.0458
"1839",271,"chromosome_2",0.0458
"1840",271,"chromosome_2",0.0458
"1841",271,"chromosome_2",0.0458
"1842",271,"chromosome_2",0.0458
"1843",271,"chromosome_2",0.0458
"1844",271,"chromosome_2",0.0458
"1845",271,"chromosome_2",0.0458
"1846",271,"chromosome_2",0.0458
"1847",271,"chromosome_2",0.0458
"1848",271,"chromosome_2",0.0458
"1849",271,"chromosome_2",0.0458
"1850",272,"chromosome_2",0.11185
"1851",273,"chromosome_2",1
"1852",273,"chromosome_2",1
"1853",273,"chromosome_2",1
"1854",273,"chromosome_2",1
"1855",273,"chromosome_2",1
"1856",273,"chromosome_2",1
"1857",274,"chromosome_2",1
"1858",275,"chromosome_2",1
"1859",275,"chromosome_2",1
"1860",275,"chromosome_2",1
"1861",275,"chromosome_2",1
"1862",275,"chromosome_2",1
"1863",276,"chromosome_2",1
"1864",277,"chromosome_2",1
"1865",277,"chromosome_2",1
"1866",278,"chromosome_2",0.4178
"1867",278,"chromosome_2",0.4178
"1868",278,"chromosome_2",0.4178
"1869",278,"chromosome_2",0.4178
"1870",279,"chromosome_2",1
"1871",280,"chromosome_2",1
"1872",280,"chromosome_2",1
"1873",280,"chromosome_2",1
"1874",280,"chromosome_2",1
"1875",280,"chromosome_2",1
"1876",281,"chromosome_2",1
"1877",282,"chromosome_2",0.1192
"1878",282,"chromosome_2",0.1192
"1879",283,"chromosome_2",1
"1880",283,"chromosome_2",1
"1881",283,"chromosome_2",1
"1882",283,"chromosome_2",1
"1883",283,"chromosome_2",1
"1884",283,"chromosome_2",1
"1885",283,"chromosome_2",1
"1886",283,"chromosome_2",1
"1887",284,"chromosome_2",1
"1888",285,"chromosome_2",1
"1889",286,"chromosome_2",0.2292
"1890",287,"chromosome_2",1
"1891",287,"chromosome_2",1
"1892",287,"chromosome_2",1
"1893",287,"chromosome_2",1
"1894",287,"chromosome_2",1
"1895",287,"chromosome_2",1
"1896",287,"chromosome_2",1
"1897",288,"chromosome_2",1
"1898",289,"chromosome_2",1
"1899",290,"chromosome_2",0.3687
"1900",291,"chromosome_2",1
"1901",291,"chromosome_2",1
"1902",292,"chromosome_2",1
"1903",292,"chromosome_2",1
"1904",293,"chromosome_2",1
"1905",294,"chromosome_2",1
"1906",294,"chromosome_2",1
"1907",294,"chromosome_2",1
"1908",294,"chromosome_2",1
"1909",294,"chromosome_2",1
"1910",295,"chromosome_2",1
"1911",295,"chromosome_2",1
"1912",295,"chromosome_2",1
"1913",296,"chromosome_2",1
"1914",296,"chromosome_2",1
"1915",296,"chromosome_2",1
"1916",297,"chromosome_2",1
"1917",297,"chromosome_2",1
"1918",297,"chromosome_2",1
"1919",297,"chromosome_2",1
"1920",297,"chromosome_2",1
"1921",297,"chromosome_2",1
"1922",297,"chromosome_2",1
"1923",297,"chromosome_2",1
"1924",297,"chromosome_2",1
"1925",297,"chromosome_2",1
"1926",297,"chromosome_2",1
"1927",297,"chromosome_2",1
"1928",298,"chromosome_2",1
"1929",298,"chromosome_2",1
"1930",298,"chromosome_2",1
"1931",299,"chromosome_2",1
"1932",299,"chromosome_2",1
"1933",299,"chromosome_2",1
"1934",299,"chromosome_2",1
"1935",299,"chromosome_2",1
"1936",299,"chromosome_2",1
"1937",299,"chromosome_2",1
"1938",299,"chromosome_2",1
"1939",299,"chromosome_2",1
"1940",299,"chromosome_2",1
"1941",299,"chromosome_2",1
"1942",299,"chromosome_2",1
"1943",299,"chromosome_2",1
"1944",299,"chromosome_2",1
"1945",299,"chromosome_2",1
"1946",299,"chromosome_2",1
"1947",299,"chromosome_2",1
"1948",299,"chromosome_2",1
"1949",299,"chromosome_2",1
"1950",300,"chromosome_2",1
"1951",300,"chromosome_2",1
"1952",301,"chromosome_2",0.49095
"1953",302,"chromosome_2",1
"1954",303,"chromosome_2",1
"1955",304,"chromosome_2",1
"1956",304,"chromosome_2",1
"1957",305,"chromosome_2",0.27765
"1958",305,"chromosome_2",0.27765
"1959",305,"chromosome_2",0.27765
"1960",305,"chromosome_2",0.27765
"1961",305,"chromosome_2",0.27765
"1962",306,"chromosome_2",0.2584
"1963",307,"chromosome_2",0.2005
"1964",307,"chromosome_2",0.2005
"1965",308,"chromosome_2",0.4528
"1966",308,"chromosome_2",0.4528
"1967",308,"chromosome_2",0.4528
"1968",308,"chromosome_2",0.4528
"1969",308,"chromosome_2",0.4528
"1970",308,"chromosome_2",0.4528
"1971",308,"chromosome_2",0.4528
"1972",308,"chromosome_2",0.4528
"1973",308,"chromosome_2",0.4528
"1974",308,"chromosome_2",0.4528
"1975",308,"chromosome_2",0.4528
"1976",308,"chromosome_2",0.4528
"1977",308,"chromosome_2",0.4528
"1978",309,"chromosome_2",0.34675
"1979",309,"chromosome_2",0.34675
"1980",309,"chromosome_2",0.34675
"1981",309,"chromosome_2",0.34675
"1982",310,"chromosome_2",0.3049
"1983",310,"chromosome_2",0.3049
"1984",310,"chromosome_2",0.3049
"1985",310,"chromosome_2",0.3049
"1986",310,"chromosome_2",0.3049
"1987",310,"chromosome_2",0.3049
"1988",310,"chromosome_2",0.3049
"1989",310,"chromosome_2",0.3049
"1990",310,"chromosome_2",0.3049
"1991",310,"chromosome_2",0.3049
"1992",310,"chromosome_2",0.3049
"1993",310,"chromosome_2",0.3049
"1994",310,"chromosome_2",0.3049
"1995",310,"chromosome_2",0.3049
"1996",310,"chromosome_2",0.3049
"1997",310,"chromosome_2",0.3049
"1998",310,"chromosome_2",0.3049
"1999",310,"chromosome_2",0.3049
"2000",310,"chromosome_2",0.3049
"2001",310,"chromosome_2",0.3049
"2002",310,"chromosome_2",0.3049
"2003",310,"chromosome_2",0.3049
"2004",310,"chromosome_2",0.3049
"2005",311,"chromosome_2",0.4161
"2006",311,"chromosome_2",0.4161
"2007",312,"chromosome_2",0.42135
"2008",313,"chromosome_2",0.0522
"2009",313,"chromosome_2",0.0522
"2010",313,"chromosome_2",0.0522
"2011",313,"chromosome_2",0.0522
"2012",313,"chromosome_2",0.0522
"2013",313,"chromosome_2",0.0522
"2014",313,"chromosome_2",0.0522
"2015",313,"chromosome_2",0.0522
"2016",313,"chromosome_2",0.0522
"2017",313,"chromosome_2",0.0522
"2018",313,"chromosome_2",0.0522
"2019",314,"chromosome_2",0.07205
"2020",315,"chromosome_2",0.052
"2021",316,"chromosome_2",0.10375
"2022",317,"chromosome_2",0.10405
"2023",318,"chromosome_2",0.32145
"2024",318,"chromosome_2",0.32145
"2025",319,"chromosome_2",1
"2026",320,"chromosome_2",1
"2027",320,"chromosome_2",1
"2028",320,"chromosome_2",1
"2029",320,"chromosome_2",1
"2030",320,"chromosome_2",1
"2031",320,"chromosome_2",1
"2032",320,"chromosome_2",1
"2033",320,"chromosome_2",1
"2034",321,"chromosome_2",0.3947
"2035",322,"chromosome_2",0.393
"2036",323,"chromosome_2",1
"2037",324,"chromosome_2",1
"2038",325,"chromosome_2",1
"2039",325,"chromosome_2",1
"2040",325,"chromosome_2",1
"2041",325,"chromosome_2",1
"2042",325,"chromosome_2",1
"2043",325,"chromosome_2",1
"2044",325,"chromosome_2",1
"2045",325,"chromosome_2",1
"2046",325,"chromosome_2",1
"2047",325,"chromosome_2",1
"2048",325,"chromosome_2",1
"2049",325,"chromosome_2",1
"2050",325,"chromosome_2",1
"2051",325,"chromosome_2",1
"2052",325,"chromosome_2",1
"2053",325,"chromosome_2",1
"2054",326,"chromosome_2",0.46065
"2055",326,"chromosome_2",0.46065
"2056",326,"chromosome_2",0.46065
"2057",327,"chromosome_2",1
"2058",327,"chromosome_2",1
"2059",327,"chromosome_2",1
"2060",327,"chromosome_2",1
"2061",327,"chromosome_2",1
"2062",327,"chromosome_2",1
"2063",327,"chromosome_2",1
"2064",328,"chromosome_2",0.4648
"2065",328,"chromosome_2",0.4648
"2066",329,"chromosome_2",0.30765
"2067",329,"chromosome_2",0.30765
"2068",329,"chromosome_2",0.30765
"2069",329,"chromosome_2",0.30765
"2070",329,"chromosome_2",0.30765
"2071",329,"chromosome_2",0.30765
"2072",329,"chromosome_2",0.30765
"2073",329,"chromosome_2",0.30765
"2074",329,"chromosome_2",0.30765
"2075",329,"chromosome_2",0.30765
"2076",330,"chromosome_2",0.5099
"2077",330,"chromosome_2",0.5099
"2078",330,"chromosome_2",0.5099
"2079",330,"chromosome_2",0.5099
"2080",330,"chromosome_2",0.5099
"2081",331,"chromosome_2",1
"2082",331,"chromosome_2",1
"2083",331,"chromosome_2",1
"2084",331,"chromosome_2",1
"2085",331,"chromosome_2",1
"2086",331,"chromosome_2",1
"2087",331,"chromosome_2",1
"2088",331,"chromosome_2",1
"2089",331,"chromosome_2",1
"2090",331,"chromosome_2",1
"2091",331,"chromosome_2",1
"2092",331,"chromosome_2",1
"2093",331,"chromosome_2",1
"2094",331,"chromosome_2",1
"2095",331,"chromosome_2",1
"2096",331,"chromosome_2",1
"2097",331,"chromosome_2",1
"2098",331,"chromosome_2",1
"2099",331,"chromosome_2",1
"2100",331,"chromosome_2",1
"2101",331,"chromosome_2",1
"2102",331,"chromosome_2",1
"2103",331,"chromosome_2",1
"2104",332,"chromosome_2",1
"2105",332,"chromosome_2",1
"2106",333,"chromosome_2",1
"2107",334,"chromosome_2",1
"2108",334,"chromosome_2",1
"2109",335,"chromosome_2",1
"2110",336,"chromosome_2",1
"2111",336,"chromosome_2",1
"2112",337,"chromosome_2",0.2955
"2113",338,"chromosome_2",1
"2114",338,"chromosome_2",1
"2115",338,"chromosome_2",1
"2116",339,"chromosome_2",1
"2117",340,"chromosome_2",1
"2118",340,"chromosome_2",1
"2119",340,"chromosome_2",1
"2120",341,"chromosome_2",1
"2121",341,"chromosome_2",1
"2122",341,"chromosome_2",1
"2123",341,"chromosome_2",1
"2124",341,"chromosome_2",1
"2125",342,"chromosome_2",0.4425
"2126",342,"chromosome_2",0.4425
"2127",343,"chromosome_2",1
"2128",NA,"chromosome_2",NA
"2129",344,"chromosome_2",0.3127
"2130",NA,"chromosome_2",NA
"2131",345,"chromosome_2",1
"2132",NA,"chromosome_2",NA
"2133",NA,"chromosome_2",NA
"2134",NA,"chromosome_2",NA
"2135",346,"chromosome_2",0.2958
"2136",347,"chromosome_2",1
"2137",348,"chromosome_2",1
"2138",349,"chromosome_2",1
"2139",349,"chromosome_2",1
"2140",350,"chromosome_2",1
"2141",351,"chromosome_2",1
"2142",352,"chromosome_2",1
"2143",352,"chromosome_2",1
"2144",352,"chromosome_2",1
"2145",353,"chromosome_2",1
"2146",353,"chromosome_2",1
"2147",353,"chromosome_2",1
"2148",353,"chromosome_2",1
"2149",354,"chromosome_2",1
"2150",355,"chromosome_2",1
"2151",356,"chromosome_2",1
"2152",NA,"chromosome_2",NA
"2153",NA,"chromosome_2",NA
"2154",NA,"chromosome_2",NA
"2155",357,"chromosome_2",1
"2156",NA,"chromosome_2",NA
"2157",358,"chromosome_2",0.0023
"2158",359,"chromosome_2",5e-05
"2159",360,"chromosome_2",5e-05
"2160",NA,"chromosome_2",NA
"2161",NA,"chromosome_2",NA
"2162",361,"chromosome_2",0.04085
"2163",362,"chromosome_2",5e-05
"2164",363,"chromosome_2",5e-05
"2165",363,"chromosome_2",5e-05
"2166",364,"chromosome_2",0.00035
"2167",365,"chromosome_2",5e-05
"2168",365,"chromosome_2",5e-05
"2169",365,"chromosome_2",5e-05
"2170",365,"chromosome_2",5e-05
"2171",365,"chromosome_2",5e-05
"2172",365,"chromosome_2",5e-05
"2173",365,"chromosome_2",5e-05
"2174",365,"chromosome_2",5e-05
"2175",365,"chromosome_2",5e-05
"2176",365,"chromosome_2",5e-05
"2177",365,"chromosome_2",5e-05
"2178",363,"chromosome_2",5e-05
"2179",366,"chromosome_2",5e-05
"2180",366,"chromosome_2",5e-05
"2181",366,"chromosome_2",5e-05
"2182",366,"chromosome_2",5e-05
"2183",367,"chromosome_2",7e-04
"2184",367,"chromosome_2",7e-04
"2185",368,"chromosome_2",0.00115
"2186",368,"chromosome_2",0.00115
"2187",368,"chromosome_2",0.00115
"2188",368,"chromosome_2",0.00115
"2189",368,"chromosome_2",0.00115
"2190",368,"chromosome_2",0.00115
"2191",368,"chromosome_2",0.00115
"2192",368,"chromosome_2",0.00115
"2193",368,"chromosome_2",0.00115
"2194",368,"chromosome_2",0.00115
"2195",368,"chromosome_2",0.00115
"2196",368,"chromosome_2",0.00115
"2197",368,"chromosome_2",0.00115
"2198",368,"chromosome_2",0.00115
"2199",368,"chromosome_2",0.00115
"2200",369,"chromosome_2",0.0073
"2201",368,"chromosome_2",0.00115
"2202",368,"chromosome_2",0.00115
"2203",368,"chromosome_2",0.00115
"2204",368,"chromosome_2",0.00115
"2205",368,"chromosome_2",0.00115
"2206",368,"chromosome_2",0.00115
"2207",368,"chromosome_2",0.00115
"2208",368,"chromosome_2",0.00115
"2209",368,"chromosome_2",0.00115
"2210",368,"chromosome_2",0.00115
"2211",370,"chromosome_2",0.00065
"2212",368,"chromosome_2",0.00115
"2213",368,"chromosome_2",0.00115
"2214",368,"chromosome_2",0.00115
"2215",368,"chromosome_2",0.00115
"2216",368,"chromosome_2",0.00115
"2217",368,"chromosome_2",0.00115
"2218",368,"chromosome_2",0.00115
"2219",368,"chromosome_2",0.00115
"2220",368,"chromosome_2",0.00115
"2221",368,"chromosome_2",0.00115
"2222",368,"chromosome_2",0.00115
"2223",368,"chromosome_2",0.00115
"2224",368,"chromosome_2",0.00115
"2225",368,"chromosome_2",0.00115
"2226",368,"chromosome_2",0.00115
"2227",368,"chromosome_2",0.00115
"2228",368,"chromosome_2",0.00115
"2229",368,"chromosome_2",0.00115
"2230",368,"chromosome_2",0.00115
"2231",368,"chromosome_2",0.00115
"2232",368,"chromosome_2",0.00115
"2233",368,"chromosome_2",0.00115
"2234",368,"chromosome_2",0.00115
"2235",368,"chromosome_2",0.00115
"2236",368,"chromosome_2",0.00115
"2237",368,"chromosome_2",0.00115
"2238",368,"chromosome_2",0.00115
"2239",368,"chromosome_2",0.00115
"2240",368,"chromosome_2",0.00115
"2241",368,"chromosome_2",0.00115
"2242",368,"chromosome_2",0.00115
"2243",368,"chromosome_2",0.00115
"2244",368,"chromosome_2",0.00115
"2245",368,"chromosome_2",0.00115
"2246",368,"chromosome_2",0.00115
"2247",368,"chromosome_2",0.00115
"2248",371,"chromosome_2",0.0474
"2249",371,"chromosome_2",0.0474
"2250",371,"chromosome_2",0.0474
"2251",372,"chromosome_2",0.057
"2252",373,"chromosome_2",0.0504
"2253",373,"chromosome_2",0.0504
"2254",373,"chromosome_2",0.0504
"2255",374,"chromosome_2",0.00905
"2256",374,"chromosome_2",0.00905
"2257",375,"chromosome_2",0.01545
"2258",375,"chromosome_2",0.01545
"2259",376,"chromosome_2",0.0437
"2260",376,"chromosome_2",0.0437
"2261",376,"chromosome_2",0.0437
"2262",376,"chromosome_2",0.0437
"2263",376,"chromosome_2",0.0437
"2264",376,"chromosome_2",0.0437
"2265",376,"chromosome_2",0.0437
"2266",376,"chromosome_2",0.0437
"2267",376,"chromosome_2",0.0437
"2268",376,"chromosome_2",0.0437
"2269",376,"chromosome_2",0.0437
"2270",376,"chromosome_2",0.0437
"2271",376,"chromosome_2",0.0437
"2272",376,"chromosome_2",0.0437
"2273",376,"chromosome_2",0.0437
"2274",376,"chromosome_2",0.0437
"2275",376,"chromosome_2",0.0437
"2276",376,"chromosome_2",0.0437
"2277",376,"chromosome_2",0.0437
"2278",376,"chromosome_2",0.0437
"2279",376,"chromosome_2",0.0437
"2280",377,"chromosome_2",0.0066
"2281",377,"chromosome_2",0.0066
"2282",378,"chromosome_2",0.0454
"2283",378,"chromosome_2",0.0454
"2284",378,"chromosome_2",0.0454
"2285",378,"chromosome_2",0.0454
"2286",378,"chromosome_2",0.0454
"2287",378,"chromosome_2",0.0454
"2288",378,"chromosome_2",0.0454
"2289",378,"chromosome_2",0.0454
"2290",379,"chromosome_2",0.0224
"2291",379,"chromosome_2",0.0224
"2292",379,"chromosome_2",0.0224
"2293",379,"chromosome_2",0.0224
"2294",379,"chromosome_2",0.0224
"2295",380,"chromosome_2",0.04395
"2296",380,"chromosome_2",0.04395
"2297",380,"chromosome_2",0.04395
"2298",380,"chromosome_2",0.04395
"2299",380,"chromosome_2",0.04395
"2300",380,"chromosome_2",0.04395
"2301",380,"chromosome_2",0.04395
"2302",380,"chromosome_2",0.04395
"2303",381,"chromosome_2",1
"2304",381,"chromosome_2",1
"2305",381,"chromosome_2",1
"2306",381,"chromosome_2",1
"2307",381,"chromosome_2",1
"2308",381,"chromosome_2",1
"2309",381,"chromosome_2",1
"2310",381,"chromosome_2",1
"2311",381,"chromosome_2",1
"2312",381,"chromosome_2",1
"2313",381,"chromosome_2",1
"2314",381,"chromosome_2",1
"2315",381,"chromosome_2",1
"2316",381,"chromosome_2",1
"2317",381,"chromosome_2",1
"2318",381,"chromosome_2",1
"2319",381,"chromosome_2",1
"2320",381,"chromosome_2",1
"2321",381,"chromosome_2",1
"2322",381,"chromosome_2",1
"2323",382,"chromosome_2",0.0871
"2324",382,"chromosome_2",0.0871
"2325",382,"chromosome_2",0.0871
"2326",382,"chromosome_2",0.0871
"2327",382,"chromosome_2",0.0871
"2328",382,"chromosome_2",0.0871
"2329",382,"chromosome_2",0.0871
"2330",382,"chromosome_2",0.0871
"2331",382,"chromosome_2",0.0871
"2332",382,"chromosome_2",0.0871
"2333",382,"chromosome_2",0.0871
"2334",382,"chromosome_2",0.0871
"2335",382,"chromosome_2",0.0871
"2336",382,"chromosome_2",0.0871
"2337",382,"chromosome_2",0.0871
"2338",382,"chromosome_2",0.0871
"2339",382,"chromosome_2",0.0871
"2340",382,"chromosome_2",0.0871
"2341",382,"chromosome_2",0.0871
"2342",382,"chromosome_2",0.0871
"2343",382,"chromosome_2",0.0871
"2344",382,"chromosome_2",0.0871
"2345",382,"chromosome_2",0.0871
"2346",382,"chromosome_2",0.0871
"2347",382,"chromosome_2",0.0871
"2348",382,"chromosome_2",0.0871
"2349",382,"chromosome_2",0.0871
"2350",382,"chromosome_2",0.0871
"2351",382,"chromosome_2",0.0871
"2352",382,"chromosome_2",0.0871
"2353",382,"chromosome_2",0.0871
"2354",382,"chromosome_2",0.0871
"2355",383,"chromosome_2",0.2151
"2356",384,"chromosome_2",0.52405
"2357",385,"chromosome_2",1
"2358",386,"chromosome_2",1
"2359",387,"chromosome_2",1
"2360",387,"chromosome_2",1
"2361",387,"chromosome_2",1
"2362",387,"chromosome_2",1
"2363",388,"chromosome_2",1
"2364",388,"chromosome_2",1
"2365",389,"chromosome_2",1
"2366",389,"chromosome_2",1
"2367",390,"chromosome_2",0.5407
"2368",390,"chromosome_2",0.5407
"2369",391,"chromosome_2",1
"2370",392,"chromosome_2",0.51185
"2371",392,"chromosome_2",0.51185
"2372",393,"chromosome_2",0.423
"2373",394,"chromosome_2",1
"2374",394,"chromosome_2",1
"2375",394,"chromosome_2",1
"2376",394,"chromosome_2",1
"2377",394,"chromosome_2",1
"2378",394,"chromosome_2",1
"2379",394,"chromosome_2",1
"2380",394,"chromosome_2",1
"2381",394,"chromosome_2",1
"2382",395,"chromosome_2",1
"2383",396,"chromosome_2",1
"2384",397,"chromosome_2",0.2302
"2385",397,"chromosome_2",0.2302
"2386",397,"chromosome_2",0.2302
"2387",397,"chromosome_2",0.2302
"2388",397,"chromosome_2",0.2302
"2389",397,"chromosome_2",0.2302
"2390",397,"chromosome_2",0.2302
"2391",398,"chromosome_2",1
"2392",398,"chromosome_2",1
"2393",398,"chromosome_2",1
"2394",398,"chromosome_2",1
"2395",399,"chromosome_2",1
"2396",400,"chromosome_2",1
"2397",400,"chromosome_2",1
"2398",401,"chromosome_2",1
"2399",401,"chromosome_2",1
"2400",401,"chromosome_2",1
"2401",401,"chromosome_2",1
"2402",401,"chromosome_2",1
"2403",401,"chromosome_2",1
"2404",401,"chromosome_2",1
"2405",401,"chromosome_2",1
"2406",401,"chromosome_2",1
"2407",401,"chromosome_2",1
"2408",401,"chromosome_2",1
"2409",401,"chromosome_2",1
"2410",401,"chromosome_2",1
"2411",401,"chromosome_2",1
"2412",401,"chromosome_2",1
