SPCC1450.04	PomBase:SPCC1450.04	tef5	chromosome_3	translation elongation factor EF-1 beta subunit, guanyl-nucleotide exchange factor (eEF1B)	O74173	protein coding gene	efb1
SPCC1450.05c	PomBase:SPCC1450.05c	rox3	chromosome_3	mediator complex subunit Med19	Q9Y7N2	protein coding gene	med19
SPCC1450.06c	PomBase:SPCC1450.06c	grx3	chromosome_3	CIA machinery monothiol glutaredoxin Grx3	Q9Y7N3	protein coding gene	
SPCC1450.07c	PomBase:SPCC1450.07c	dao1	chromosome_3	D-amino acid oxidase	Q9Y7N4	protein coding gene	
SPCC1450.08c	PomBase:SPCC1450.08c	wtf16	chromosome_3	wtf antidote-like meiotic drive suppressor Wtf16	Q9Y7N5	protein coding gene	
SPCC1450.09c	PomBase:SPCC1450.09c	plb5	chromosome_3	phospholipase Plb5	Q9Y7N6	protein coding gene	
SPCC1450.10c	PomBase:SPCC1450.10c	nar1	chromosome_3	CIA machinery iron hydrogenase Nar1	Q9Y7N7	protein coding gene	
SPCC1450.11c	PomBase:SPCC1450.11c	cek1	chromosome_3	serine/threonine protein kinase Cek1	P38938	protein coding gene	
SPCC1450.12	PomBase:SPCC1450.12		chromosome_3	mitochondrial DUF3818 and PXA domain conserved fungal protein	Q9Y7N9	protein coding gene	
SPCC1450.13c	PomBase:SPCC1450.13c	rib5	chromosome_3	riboflavin synthase Rib5	Q9Y7P0	protein coding gene	
SPCC1450.14c	PomBase:SPCC1450.14c	ero12	chromosome_3	ER protein folding oxidoreductin Ero1b	Q9Y7P1	protein coding gene	
SPCC1450.15	PomBase:SPCC1450.15		chromosome_3	pig-F/3-ketosphinganine reductase fusion protein	Q9Y7P2	protein coding gene	
SPCC1450.16c	PomBase:SPCC1450.16c	ptl1	chromosome_3	triacylglycerol lipase ptl1	Q9Y7P3	protein coding gene	
SPCC1494.01	PomBase:SPCC1494.01		chromosome_3	iron/ascorbate oxidoreductase family	Q7LL04	protein coding gene	SPCC965.15
SPCC1494.02c	PomBase:SPCC1494.02c	taf13	chromosome_3	transcription factor TFIID complex subunit Taf13	O60076	protein coding gene	
SPCC1494.03	PomBase:SPCC1494.03	arz1	chromosome_3	human RAP1 ortholog, GTPase exchange factor, Zfs1 target number 1	O60077	protein coding gene	
SPCC1494.04c	PomBase:SPCC1494.04c	tyr1	chromosome_3	prephenate dehydrogenase Tyr1	O60078	protein coding gene	
SPCC1494.05c	PomBase:SPCC1494.05c	ubp12	chromosome_3	CSN-associated deubiquitinating enzyme Ubp12	O60079	protein coding gene	
SPCC1494.06c	PomBase:SPCC1494.06c	dbp9	chromosome_3	ATP-dependent RNA helicase Dbp9	O60080	protein coding gene	
SPCC1494.07	PomBase:SPCC1494.07	trm732	chromosome_3	tRNA (cytosine 32-2'-O)-methyltransferase regulator Trm732	O60081	protein coding gene	
SPCC1494.08c	PomBase:SPCC1494.08c		chromosome_3	cortical variant C2 domain protein, human FAM102A and FAM102B ortholog, implicated in signalling or endocytosis	O60082	protein coding gene	
SPCC1494.09c	PomBase:SPCC1494.09c	tfb6	chromosome_3	transcription factor TFIIH complex subunit Tfb6	O60083	protein coding gene	
SPCC1494.10	PomBase:SPCC1494.10	adn3	chromosome_3	DNA-binding transcription factor Adn3	O74522	protein coding gene	SPCC70.01
SPCC1494.11c	PomBase:SPCC1494.11c	Tf2-13	chromosome_3	retrotransposable element/transposon Tf2-type		protein coding gene	
SPCC14G10.01	PomBase:SPCC14G10.01	cab5	chromosome_3	dephospho-CoA kinase	O74414	protein coding gene	SPCC18B5.12
SPCC14G10.02	PomBase:SPCC14G10.02	urb1	chromosome_3	ribosome biogenesis protein Urb1	O74415	protein coding gene	SPCC18B5.13
SPCC14G10.03c	PomBase:SPCC14G10.03c	ump1	chromosome_3	proteasome maturation factor Ump1	O74416	protein coding gene	
SPCC14G10.04	PomBase:SPCC14G10.04	eap1	chromosome_3	eIF4E-associated protein Eap1	O74417	protein coding gene	
SPCC1529.01	PomBase:SPCC1529.01		chromosome_3	transmembrane transporter	Q9USN4	protein coding gene	SPCC794.14
SPCC162.01c	PomBase:SPCC162.01c	snp27	chromosome_3	U4/U6 x U5 tri-snRNP complex subunit	O74418	protein coding gene	
SPCC162.02c	PomBase:SPCC162.02c		chromosome_3	AMP-binding dehydrogenase	O74419	protein coding gene	
SPCC162.03	PomBase:SPCC162.03		chromosome_3	short chain dehydrogenase	O74628	protein coding gene	
SPCC162.04c	PomBase:SPCC162.04c	wtf13	chromosome_3	wtf meiotic drive antidote Wtf13	O74420	protein coding gene	
SPCC162.05	PomBase:SPCC162.05	coq3	chromosome_3	hexaprenyldihydroxybenzoate methyltransferase Coq3	O74421	protein coding gene	
SPCC162.06c	PomBase:SPCC162.06c	vps60	chromosome_3	vacuolar sorting protein Vps60	O74422	protein coding gene	
SPCC162.07	PomBase:SPCC162.07	ent1	chromosome_3	epsin	O74423	protein coding gene	
SPCC162.08c	PomBase:SPCC162.08c	nup211	chromosome_3	nucleoporin nup211	O74424	protein coding gene	
SPCC162.09c	PomBase:SPCC162.09c	hmg1	chromosome_3	3-hydroxy-3-methylglutaryl-CoA reductase Hmg1	Q10283	protein coding gene	its12
SPCC162.10	PomBase:SPCC162.10	ppk33	chromosome_3	serine/threonine protein kinase Ppk33	O74426	protein coding gene	
SPCC162.11c	PomBase:SPCC162.11c	urk1	chromosome_3	uridine kinase/uracil phosphoribosyltransferase	O74427	protein coding gene	
SPCC162.12	PomBase:SPCC162.12	tco89	chromosome_3	TORC1 subunit Tco89	O74428	protein coding gene	SPCC1753.06c
SPCC1620.01c	PomBase:SPCC1620.01c	lsm2	chromosome_3	Lsm2-8 complex subunit Lsm2	O94408	protein coding gene	
SPCC1620.02	PomBase:SPCC1620.02	wtf23	chromosome_3	wtf meiotic drive antidote Wtf23	O94409	protein coding gene	
SPCC1620.03	PomBase:SPCC1620.03	mug163	chromosome_3	mitochondrial protein, human C6orf136 ortholog	O94410	protein coding gene	
SPCC1620.04c	PomBase:SPCC1620.04c	fzr3	chromosome_3	meiotic fizzy-related APC coactivator Fzr3	O94411	protein coding gene	mug55
SPCC1620.05	PomBase:SPCC1620.05	bet4	chromosome_3	Rab geranylgeranyltransferase alpha subunit Bet4	O94412	protein coding gene	
SPCC1620.06c	PomBase:SPCC1620.06c		chromosome_3	ribose-phosphate pyrophosphokinase	O94413	protein coding gene	
SPCC1620.07c	PomBase:SPCC1620.07c	lnp1	chromosome_3	lunapark Lnp1	O94414	protein coding gene	
SPCC1620.08	PomBase:SPCC1620.08	lsc2	chromosome_3	succinate-CoA ligase beta subunit Lsc2	O94415	protein coding gene	
SPCC1620.09c	PomBase:SPCC1620.09c	tfg1	chromosome_3	transcription factor TFIIF complex alpha subunit Tfg1	O94416	protein coding gene	
SPCC1620.10	PomBase:SPCC1620.10	cwf26	chromosome_3	complexed with Cdc5 protein Cwf26	O94417	protein coding gene	
SPCC1620.11	PomBase:SPCC1620.11	nup97	chromosome_3	nucleoporin Nic96 homolog	O94418	protein coding gene	mug87
SPCC1620.12c	PomBase:SPCC1620.12c		chromosome_3	GTPase activating protein	O94419	protein coding gene	
SPCC1620.13	PomBase:SPCC1620.13		chromosome_3	phosphoglycerate mutase/6-phosphofructo-2-kinase family	O94420	protein coding gene	
SPCC1620.14c	PomBase:SPCC1620.14c	snf22	chromosome_3	SWI/SNF ATP-dependent chromatin remodeler Snf22	O94421	protein coding gene	SPCC830.01c
SPCC1672.01	PomBase:SPCC1672.01		chromosome_3	histidinol-phosphatase	O14059	protein coding gene	
SPCC1672.02c	PomBase:SPCC1672.02c	sap1	chromosome_3	switch-activating protein Sap1	P40847	protein coding gene	
SPCC1672.03c	PomBase:SPCC1672.03c	gud1	chromosome_3	guanine deaminase Gud1	O14057	protein coding gene	
SPCC1672.04c	PomBase:SPCC1672.04c	cox19	chromosome_3	mitochondrial copper chaperone for cytochrome c oxidase Cox19	O14056	protein coding gene	
SPCC1672.05c	PomBase:SPCC1672.05c	yrs1	chromosome_3	cytoplasmic tyrosine-tRNA ligase Yrs1	O14055	protein coding gene	
SPCC1672.06c	PomBase:SPCC1672.06c	asp1	chromosome_3	diphosphoinositol pentakisphosphate kinase/InsP8 pyrophosphatase	O74429	protein coding gene	vip1
SPCC1672.07	PomBase:SPCC1672.07	utp21	chromosome_3	U3 snoRNP-associated protein Utp21	O14053	protein coding gene	
SPCC1672.08c	PomBase:SPCC1672.08c	tfa2	chromosome_3	transcription factor TFIIE beta subunit, TFIIEB, Tfa2	P79011	protein coding gene	
SPCC1672.09	PomBase:SPCC1672.09		chromosome_3	triglyceride lipase-cholesterol esterase	O74430	protein coding gene	
SPCC1672.10	PomBase:SPCC1672.10	mis16	chromosome_3	kinetochore protein Mis16	O94244	protein coding gene	
SPCC1672.11c	PomBase:SPCC1672.11c		chromosome_3	P-type ATPase P5 type	O74431	protein coding gene	
SPCC1672.12c	PomBase:SPCC1672.12c	get4	chromosome_3	TRC complex (ER membrane insertion) subunit Get4	O74432	protein coding gene	
SPCC1682.01	PomBase:SPCC1682.01	qcr9	chromosome_3	ubiquinol-cytochrome-c reductase complex subunit 9	O74433	protein coding gene	
SPCC1682.02c	PomBase:SPCC1682.02c	mcm3	chromosome_3	MCM complex subunit Mcm3	P30666	protein coding gene	
SPCC1682.03c	PomBase:SPCC1682.03c	mug174	chromosome_3	human coilin ortholog Mug174	O74434	protein coding gene	
SPCC1682.04	PomBase:SPCC1682.04	cdc31	chromosome_3	spindle pole body half bridge protein, centrin Cdc31	O74435	protein coding gene	
SPCC1682.05c	PomBase:SPCC1682.05c	srp68	chromosome_3	signal recognition particle subunit	O74436	protein coding gene	
SPCC1682.06	PomBase:SPCC1682.06		chromosome_3	Schizosaccharomyces specific protein	O74437	protein coding gene	
SPCC1682.07	PomBase:SPCC1682.07	ssl1	chromosome_3	transcription factor TFIIH complex subunit Ssl1	O74995	protein coding gene	
SPCC1682.08c	PomBase:SPCC1682.08c	mpf2	chromosome_3	meiotic pumilio family RNA-binding protein Mpf2	O74438	protein coding gene	mcp2
SPCC1682.09c	PomBase:SPCC1682.09c	ggc1	chromosome_3	mitochondrial carrier, guanine nucleotide Ggc1	O74439	protein coding gene	
SPCC1682.10	PomBase:SPCC1682.10	rpn8	chromosome_3	19S proteasome regulatory subunit Rpn8	O74440	protein coding gene	
SPCC1682.11c	PomBase:SPCC1682.11c	ctl1	chromosome_3	choline transporter-like, implicated in autophagy Ctl1	O74441	protein coding gene	
SPCC1682.12c	PomBase:SPCC1682.12c	ubp16	chromosome_3	ubiquitin C-terminal hydrolase Ubp16	O74442	protein coding gene	
SPCC1682.13	PomBase:SPCC1682.13	laf2	chromosome_3	Clr6 associated factor 2, Laf2	O74443	protein coding gene	
SPCC1682.14	PomBase:SPCC1682.14	rpl1902	chromosome_3	60S ribosomal protein L19	O42699	protein coding gene	rpl19-2
SPCC1682.15	PomBase:SPCC1682.15	mug122	chromosome_3	PX/PXA domain protein	O74444	protein coding gene	
SPCC1682.16	PomBase:SPCC1682.16	rpt4	chromosome_3	19S proteasome base subcomplex ATPase subunit Rpt4	O74445	protein coding gene	
SPCC16A11.01	PomBase:SPCC16A11.01	sfk1	chromosome_3	plasma membrane protein involved in inositol lipid-mediated signaling Sfk1	Q9Y7U1	protein coding gene	SPCC63.15
SPCC16A11.02	PomBase:SPCC16A11.02	utp13	chromosome_3	U3 snoRNP-associated protein Utp13	Q9USN3	protein coding gene	SPCC63.16
SPCC16A11.03c	PomBase:SPCC16A11.03c		chromosome_3	DUF2009 family protein, conserved in yeast and apicomplexa	Q9USN2	protein coding gene	
SPCC16A11.04	PomBase:SPCC16A11.04	snx12	chromosome_3	ER-vacuole tethering sorting nexin Snx12	Q9USN1	protein coding gene	
SPCC16A11.05c	PomBase:SPCC16A11.05c	dim1	chromosome_3	U4/U6 x U5 tri-snRNP complex subunit Dim1	P87215	protein coding gene	
SPCC16A11.06c	PomBase:SPCC16A11.06c	gpi10	chromosome_3	pig-B	Q9USN0	protein coding gene	
SPCC16A11.07	PomBase:SPCC16A11.07	coq10	chromosome_3	mitochondrial ubiquinone binding protein Coq10	Q9USM9	protein coding gene	
SPCC16A11.08	PomBase:SPCC16A11.08	atg20	chromosome_3	autophagy associated PX/BAR domain sorting nexin Atg20	Q9USM8	protein coding gene	
SPCC16A11.09c	PomBase:SPCC16A11.09c	tim23	chromosome_3	TIM23 translocase complex subunit Tim23	Q9USM7	protein coding gene	
SPCC16A11.10c	PomBase:SPCC16A11.10c	oca8	chromosome_3	cytochrome b5	Q9USM6	protein coding gene	
SPCC16A11.11	PomBase:SPCC16A11.11	mrpl31	chromosome_3	mitochondrial ribosomal protein subunit L60	Q9UR27	protein coding gene	
SPCC16A11.12c	PomBase:SPCC16A11.12c	ubp1	chromosome_3	ubiquitin C-terminal hydrolase Ubp1	Q9USM5	protein coding gene	
SPCC16A11.13	PomBase:SPCC16A11.13	luc7	chromosome_3	U1 snRNP-associated protein Luc7	Q9USM4	protein coding gene	usp106
SPCC16A11.14	PomBase:SPCC16A11.14	sfh1	chromosome_3	RSC complex subunit Sfh1	Q9USM3	protein coding gene	
SPCC16A11.15c	PomBase:SPCC16A11.15c		chromosome_3	Schizosaccharomyces specific protein	Q9USM2	protein coding gene	
SPCC16A11.16c	PomBase:SPCC16A11.16c	rpn1302	chromosome_3	19S proteasome regulatory subunit Rpn13b	Q9USM1	protein coding gene	rpn13,rpn13b
SPCC16A11.17	PomBase:SPCC16A11.17	mcm4	chromosome_3	MCM complex subunit Mcm4/Cdc21	P29458	protein coding gene	rid2,cdc21,SPCC24B10.01
SPCC16C4.01	PomBase:SPCC16C4.01	sif2	chromosome_3	mitochondrial protein, involved in mitochondrial gene expression	O74446	protein coding gene	SPCC5E4.09,mrx101,mrx10
SPCC16C4.02c	PomBase:SPCC16C4.02c		chromosome_3	Armadillo-type fold protein, DUF1941 family protein, human neurochondrin ortholog, implicated in signal transduction	O74447	protein coding gene	
SPCC16C4.03	PomBase:SPCC16C4.03	pin1	chromosome_3	peptidyl-prolyl cis-trans isomerase Pin1	O74448	protein coding gene	
SPCC16C4.04	PomBase:SPCC16C4.04		chromosome_3	Schizosaccharomyces specific protein	O74449	protein coding gene	
SPCC16C4.05	PomBase:SPCC16C4.05	pop23	chromosome_3	RNase P and RNase MRP subunit Pop23	O74450	protein coding gene	
SPCC16C4.06c	PomBase:SPCC16C4.06c	pus3	chromosome_3	tRNA pseudouridine synthase Pus3	O74451	protein coding gene	
SPCC16C4.07	PomBase:SPCC16C4.07	scw1	chromosome_3	RNA-binding protein Scw1	O74452	protein coding gene	
SPCC16C4.08c	PomBase:SPCC16C4.08c	skb15	chromosome_3	p21 activated protein kinase inhibitor Skb15	O74453	protein coding gene	
SPCC16C4.09	PomBase:SPCC16C4.09	sts5	chromosome_3	cytoplasmic P body 3'-5'-exoribonuclease, Dis3L2-related	O74454	protein coding gene	orb4,mok2
SPCC16C4.10	PomBase:SPCC16C4.10	pgl1	chromosome_3	6-phosphogluconolactonase Pgk1	O74455	protein coding gene	
SPCC16C4.11	PomBase:SPCC16C4.11	pef1	chromosome_3	cyclin-dependent protein kinase Pho85/PhoA-like Pef1	O74456	protein coding gene	p31
SPCC16C4.12	PomBase:SPCC16C4.12	naa20	chromosome_3	NatB N-acetyltransferase complex catalytic subunit Naa20	O74457	protein coding gene	nat3
SPCC16C4.13c	PomBase:SPCC16C4.13c	rpl1201	chromosome_3	60S ribosomal protein L12.1/L12A	P0CT83	protein coding gene	rpl12-1,rpl12.1
SPCC16C4.14c	PomBase:SPCC16C4.14c	sfc4	chromosome_3	transcription factor TFIIIC complex subunit Sfc4	O74458	protein coding gene	
SPCC16C4.15	PomBase:SPCC16C4.15	rml2	chromosome_3	mitochondrial ribosomal protein subunit L2	Q9Y7P4	protein coding gene	
SPCC16C4.16c	PomBase:SPCC16C4.16c	cbc3	chromosome_3	nuclear cap-binding complex variant subunit Cbc3	O74460	protein coding gene	
SPCC16C4.17	PomBase:SPCC16C4.17	mug123	chromosome_3	Schizosaccharomyces specific protein Mug123	O74461	protein coding gene	
SPCC16C4.18c	PomBase:SPCC16C4.18c	taf6	chromosome_3	SAGA complex/transcription factor TFIID complex histone H4-like subunit Taf6	O74462	protein coding gene	taf50
SPCC16C4.19	PomBase:SPCC16C4.19	rpp21	chromosome_3	RNase MRP subunit Rpp21	O94306	protein coding gene	SPCC5E4.08
SPCC16C4.20c	PomBase:SPCC16C4.20c	hap2	chromosome_3	Ino80 complex HMG box protein Hap2	Q9P7Z9	protein coding gene	
SPCC16C4.21	PomBase:SPCC16C4.21		chromosome_3	dubious	A6X992	protein coding gene	
SPCC16C4.22	PomBase:SPCC16C4.22	dpb3	chromosome_3	DNA polymerase epsilon Dpb3	C6Y4D0	protein coding gene	
SPCC1739.01	PomBase:SPCC1739.01		chromosome_3	zf-CCCH type zinc finger protein	O74463	protein coding gene	SPCC1906.05
SPCC1739.02c	PomBase:SPCC1739.02c	mrpl22	chromosome_3	mitochondrial ribosomal protein subunit L22	O74464	protein coding gene	
SPCC1739.03	PomBase:SPCC1739.03	hrr1	chromosome_3	RNAi-mediated heterochromatin assembly helicase Hrr1	O74465	protein coding gene	
SPCC1739.04c	PomBase:SPCC1739.04c	dms1	chromosome_3	meiotic spindle pole body protein Dms1	O74466	protein coding gene	
SPCC1739.05	PomBase:SPCC1739.05	set5	chromosome_3	histone lysine methyltransferase Set5	O74467	protein coding gene	
SPCC1739.06c	PomBase:SPCC1739.06c	met1	chromosome_3	uroporphyrin methyltransferase Met1	O74468	protein coding gene	
SPCC1739.07	PomBase:SPCC1739.07	cti1	chromosome_3	exosome C1D family subunit Cti1	O74469	protein coding gene	lrp1,rrp47
SPCC1739.08c	PomBase:SPCC1739.08c		chromosome_3	short chain dehydrogenase	O74470	protein coding gene	
SPCC1739.09c	PomBase:SPCC1739.09c	cox13	chromosome_3	cytochrome c oxidase subunit VIa	O74471	protein coding gene	
SPCC1739.10	PomBase:SPCC1739.10	mug33	chromosome_3	plasma membrane anchored protein, claudin family, predicted membrane sensor, Tea1-interacting protein implicated in exocytosis	O74472	protein coding gene	
SPCC1739.11c	PomBase:SPCC1739.11c	cdc11	chromosome_3	SIN component scaffold protein, centriolin ortholog Cdc11	O74473	protein coding gene	
SPCC1739.12	PomBase:SPCC1739.12	ppe1	chromosome_3	serine/threonine protein phosphatase PP6 catalytic subunit Ppe1	P36614	protein coding gene	esp1,ppx1,ekc2
SPCC1739.13	PomBase:SPCC1739.13	ssa2	chromosome_3	Hsp70 family heat shock protein Ssa2	O59855	protein coding gene	csp6,hsp70
SPCC1739.14	PomBase:SPCC1739.14	npp106	chromosome_3	nucleoporin Npp106	O14310	protein coding gene	
SPCC1739.15	PomBase:SPCC1739.15	wtf21	chromosome_3	wtf meiotic drive antidote-like Wtf21	O74474	protein coding gene	
SPCC1742.01	PomBase:SPCC1742.01	gsf2	chromosome_3	cell surface glycoprotein, galactose-specific flocculin Gsf2	Q9P6S0	protein coding gene	SPCC1795.13,SPCPB16A4.07c,pfl1
SPCC1753.01c	PomBase:SPCC1753.01c	ssb2	chromosome_3	single-stranded DNA binding protein Ssb2	Q92373	protein coding gene	SPCC584.06c,rpa2
SPCC1753.02c	PomBase:SPCC1753.02c	git3	chromosome_3	G-protein coupled receptor Git3	O94744	protein coding gene	
SPCC1753.03c	PomBase:SPCC1753.03c	rec7	chromosome_3	meiotic recombination protein Rec7	P36625	protein coding gene	
SPCC1753.04	PomBase:SPCC1753.04	tol1	chromosome_3	3'(2'),5'-bisphosphate nucleotidase/inositol-1,4- bisphosphate 1-phosphatase	O94505	protein coding gene	
SPCC1753.05	PomBase:SPCC1753.05	rsm1	chromosome_3	zinc finger C3HC-type containing RNA export factor Rsm1	O94506	protein coding gene	
SPCC1795.01c	PomBase:SPCC1795.01c	mad3	chromosome_3	mitotic spindle checkpoint protein Mad3	O59767	protein coding gene	SPCC895.02
SPCC1795.02c	PomBase:SPCC1795.02c	vcx1	chromosome_3	vacuolar proton/calcium exchanger	O59768	protein coding gene	SPCC895.01
SPCC1795.03	PomBase:SPCC1795.03	gms1	chromosome_3	Golgi UDP-galactose transmembrane transporter Gms1	P87041	protein coding gene	gmn3
SPCC1795.04c	PomBase:SPCC1795.04c	pre10	chromosome_3	20S proteasome complex subunit alpha 7, Pre10	O59770	protein coding gene	
SPCC1795.05c	PomBase:SPCC1795.05c	ura6	chromosome_3	uridylate kinase Ura6	O59771	protein coding gene	
SPCC1795.06	PomBase:SPCC1795.06	map2	chromosome_3	P-factor pheromone Map2	Q09180	protein coding gene	
SPCC1795.07	PomBase:SPCC1795.07	sws2	chromosome_3	mitochondrial ribosomal protein subunit S13	O59772	protein coding gene	
SPCC1795.08c	PomBase:SPCC1795.08c	vid21	chromosome_3	NuA4 histone acetyltransferase complex subunit Vid21	O59773	protein coding gene	
SPCC1795.09	PomBase:SPCC1795.09	yps1	chromosome_3	aspartic protease, yapsin family, unknown specificity Yps1	O59774	protein coding gene	
SPCC1795.10c	PomBase:SPCC1795.10c	svp26	chromosome_3	COPII-coated ER to Golgi transport vesicle protein Svp26	Q1MTR8	protein coding gene	
SPCC1795.11	PomBase:SPCC1795.11	sum3	chromosome_3	translation initiation RNA helicase Sum3	O13370	protein coding gene	ded1,slh3,moc2
SPCC1795.12c	PomBase:SPCC1795.12c		chromosome_3	Schizosaccharomyces specific protein	O59776	protein coding gene	
SPCC18.01c	PomBase:SPCC18.01c	adg3	chromosome_3	ceell wall beta-glucosidase Adg3	O74851	protein coding gene	SPCC74.07c
SPCC18.02	PomBase:SPCC18.02		chromosome_3	transmembrane transporter	O74852	protein coding gene	
SPCC18.03	PomBase:SPCC18.03		chromosome_3	shuttle craft like transcriptional repressor/ubiquitin-protein ligase E3	O74853	protein coding gene	
SPCC18.04	PomBase:SPCC18.04	pof6	chromosome_3	F-box protein Pof6	O74854	protein coding gene	sin4
SPCC18.05c	PomBase:SPCC18.05c	rsa4	chromosome_3	notchless-like ribosome biogenesis protein Rsa4	O74855	protein coding gene	
SPCC18.06c	PomBase:SPCC18.06c	caf1	chromosome_3	CCR4-Not complex CAF1 family ribonuclease subunit 7/8	O74856	protein coding gene	pop2
SPCC18.07	PomBase:SPCC18.07	rpc53	chromosome_3	DNA-directed RNA polymerase III complex subunit Rpc53	O74857	protein coding gene	
SPCC18.08	PomBase:SPCC18.08	msk1	chromosome_3	mitochondrial lysine-tRNA ligase Msk1	O74858	protein coding gene	
SPCC18.09c	PomBase:SPCC18.09c	hnt3	chromosome_3	aprataxin Hnt3	O74859	protein coding gene	aptx
SPCC18.10	PomBase:SPCC18.10		chromosome_3	pyridoxine-pyridoxal-pyridoxamine kinase	O74860	protein coding gene	
SPCC18.11c	PomBase:SPCC18.11c	sdc1	chromosome_3	Lid2 complex Dpy-30 domain subunit Sdc1	O74861	protein coding gene	dpy30
SPCC18.12c	PomBase:SPCC18.12c	utp23	chromosome_3	rRNA processing protein Utp23	O74862	protein coding gene	
SPCC18.13	PomBase:SPCC18.13	trm82	chromosome_3	tRNA (guanine-N7-)-methyltransferase WD repeat subunit Trm82	O74863	protein coding gene	
SPCC18.14c	PomBase:SPCC18.14c	rpp0	chromosome_3	60S acidic ribosomal protein Rpp0	O74864	protein coding gene	
SPCC18.15	PomBase:SPCC18.15	dph7	chromosome_3	diphthamide biosynthesis complex WD repeat protein subunit Dph7	O74865	protein coding gene	rrt2
SPCC18.16c	PomBase:SPCC18.16c	fmn1	chromosome_3	riboflavin kinase Fmn1	O74866	protein coding gene	
SPCC18.17c	PomBase:SPCC18.17c		chromosome_3	proteasome assembly chaperone	O74867	protein coding gene	
SPCC18.18c	PomBase:SPCC18.18c	fum1	chromosome_3	fumarate hydratase	O94552	protein coding gene	SPCC290.01c
SPCC18.19c	PomBase:SPCC18.19c	ost5	chromosome_3	oligosaccharyltransferase complex zeta subunit Ost5	G2TRU0	protein coding gene	
SPCC18.20	PomBase:SPCC18.20		chromosome_3	dubious	G2TRU1	protein coding gene	
SPCC1827.01c	PomBase:SPCC1827.01c	utp25	chromosome_3	U3 associated protein Utp25	O74974	protein coding gene	
SPCC1827.02c	PomBase:SPCC1827.02c	pcy1	chromosome_3	choline-phosphate cytidylyltransferase Pcy1	O74975	protein coding gene	pct1
SPCC1827.03c	PomBase:SPCC1827.03c	pcs60	chromosome_3	acetyl-CoA ligase Pcs60	O74976	protein coding gene	
SPCC1827.04	PomBase:SPCC1827.04	vms1	chromosome_3	Cdc48p-Npl4p-Vms1p AAA ATPase complex subunit involved in ER associated ubiquitin-dependent protein catabolic process Vms1	O74977	protein coding gene	
SPCC1827.05c	PomBase:SPCC1827.05c		chromosome_3	nucleolar RNA-binding protein NIFK	O74978	protein coding gene	
SPCC1827.06c	PomBase:SPCC1827.06c	hom2	chromosome_3	aspartate semialdehyde dehydrogenase Hom2	P78780	protein coding gene	
SPCC1827.07c	PomBase:SPCC1827.07c		chromosome_3	SPX/EXS domain protein	Q9UU86	protein coding gene	SPCP1E11.01c
SPCC1827.08c	PomBase:SPCC1827.08c	pof7	chromosome_3	F-box protein Pof7	O74531	protein coding gene	SPCC70.11c
SPCC1840.01c	PomBase:SPCC1840.01c	mog1	chromosome_3	Ran GTPase binding protein Mog1	O75002	protein coding gene	SPCC790.04c
SPCC1840.02c	PomBase:SPCC1840.02c	bgs4	chromosome_3	cell wall and secondary septum 1,6 branched 1,3-beta-glucan synthase catalytic subunit Bgs4	O74475	protein coding gene	orb11,cwg1,pbr1,sph1
SPCC1840.03	PomBase:SPCC1840.03	sal3	chromosome_3	karyopherin/importin beta family nuclear import signal receptor Sal3	O74476	protein coding gene	pse1
SPCC1840.04	PomBase:SPCC1840.04	pca1	chromosome_3	metacaspase Pca1	O74477	protein coding gene	
SPCC1840.05c	PomBase:SPCC1840.05c	pgm2	chromosome_3	phosphoglucomutase Pgm2	O74478	protein coding gene	
SPCC1840.06	PomBase:SPCC1840.06	atp5	chromosome_3	F1-FO ATP synthase delta subunit	O74479	protein coding gene	
SPCC1840.07c	PomBase:SPCC1840.07c		chromosome_3	vacuolar endopolyphosphatase	O74480	protein coding gene	
SPCC1840.08c	PomBase:SPCC1840.08c	pdi5	chromosome_3	protein disulfide isomerase	O74481	protein coding gene	
SPCC1840.09	PomBase:SPCC1840.09	coq11	chromosome_3	ubiquinone biosynthesis protein Coq11	O74482	protein coding gene	
SPCC1840.10	PomBase:SPCC1840.10	lsm8	chromosome_3	Lsm2-8 complex Lsm8	O74483	protein coding gene	
SPCC1840.11	PomBase:SPCC1840.11	csl4	chromosome_3	exosome subunit Csl4	O59821	protein coding gene	SPCC965.01
SPCC1840.12	PomBase:SPCC1840.12	opt3	chromosome_3	OPT oligopeptide transmembrane transporter family protein Opt3	Q7LL00	protein coding gene	SPCC965.02
SPCC1840.13	PomBase:SPCC1840.13		chromosome_3	dubious		protein coding gene	
SPCC188.02	PomBase:SPCC188.02	par1	chromosome_3	serine/threonine protein phosphatase PP2A regulatory subunit B-56 Par1	Q10428	protein coding gene	pbp1
SPCC188.03	PomBase:SPCC188.03	cnd3	chromosome_3	condensin complex non-SMC subunit Cnd3	Q10429	protein coding gene	
SPCC188.04c	PomBase:SPCC188.04c	spc25	chromosome_3	Ndc80 complex subunit Spc25	Q10430	protein coding gene	
SPCC188.06c	PomBase:SPCC188.06c	srp54	chromosome_3	signal recognition particle subunit Srp54	P21565	protein coding gene	
SPCC188.07	PomBase:SPCC188.07	ccq1	chromosome_3	shelterin complex HEAT repeat subunit Ccq1	Q10432	protein coding gene	
SPCC188.08c	PomBase:SPCC188.08c	ubp5	chromosome_3	ubiquitin C-terminal hydrolase Ubp5	Q09879	protein coding gene	
